like1,parn,parD,parq,parLambda,simulation_0,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,chain
18.92,0.3196,0.6597,0.4673,0.01613,19.12,0.56,0.01008,0.0001643,2.6e-06,6e-08,0.0,0.0,0.0,6e-08,0.003206,0.599,4.86,6.58,4.0
5.125,0.3035,0.662,0.448,0.0161,18.62,0.5083,0.008545,0.00013,1.9e-06,0.0,0.0,0.0,0.0,6e-08,0.00416,0.7017,5.195,6.47,0.0
5.22,0.3433,0.617,0.4978,0.01695,19.6,0.4968,0.0074,9.88e-05,1.25e-06,0.0,0.0,0.0,0.0,0.0,0.0015,0.4373,4.45,6.664,1.0
17.33,0.327,0.655,0.477,0.0174,19.11,0.552,0.00974,0.0001556,2.4e-06,6e-08,0.0,0.0,0.0,0.0,0.002825,0.5547,4.617,6.33,2.0
19.12,0.3225,0.697,0.471,0.01662,19.02,0.6606,0.01457,0.0002935,5.8e-06,1e-07,0.0,0.0,0.0,6e-08,0.004642,0.6553,4.742,6.305,3.0
11.766,0.343,0.662,0.4978,0.01682,19.4,0.6074,0.01171,0.0002046,3.46e-06,6e-08,0.0,0.0,0.0,0.0,0.002748,0.532,4.523,6.46,4.0
-1.312,0.3022,0.6274,0.4348,0.01633,20.0,0.571,0.00969,0.0001477,2.2e-06,6e-08,0.0,0.0,0.0,0.0,0.001464,0.4124,4.29,6.79,0.0
5.37,0.3433,0.617,0.4978,0.01694,19.6,0.4958,0.00738,9.84e-05,1.25e-06,0.0,0.0,0.0,0.0,0.0,0.001507,0.4385,4.453,6.668,1.0
-20.45,0.3535,0.6562,0.477,0.01744,22.61,1.183,0.03784,0.001097,3.08e-05,8.3e-07,0.0,0.0,0.0,0.0,0.0004613,0.1606,2.39,5.883,2.0
14.95,0.328,0.6196,0.4802,0.01682,19.08,0.4512,0.006287,7.856e-05,9.5e-07,0.0,0.0,0.0,0.0,0.0,0.001991,0.52,4.805,6.605,3.0
16.16,0.3362,0.627,0.491,0.01697,19.19,0.4805,0.00715,9.555e-05,1.25e-06,0.0,0.0,0.0,0.0,0.0,0.002054,0.512,4.703,6.555,4.0
18.2,0.3035,0.6484,0.4424,0.01675,19.22,0.5425,0.0093,0.0001439,2.15e-06,6e-08,0.0,0.0,0.0,0.0,0.0026,0.545,4.684,6.51,0.0
15.79,0.329,0.6235,0.4817,0.01686,19.08,0.4597,0.006557,8.4e-05,1e-06,0.0,0.0,0.0,0.0,0.0,0.002092,0.5273,4.805,6.58,1.0
-17.62,0.3525,0.655,0.4836,0.0174,21.97,1.0205,0.02898,0.000745,1.854e-05,5e-07,0.0,0.0,0.0,0.0,0.0006576,0.2078,2.781,6.137,2.0
18.16,0.3157,0.6577,0.46,0.01671,19.25,0.5728,0.01044,0.0001724,2.74e-06,6e-08,0.0,0.0,0.0,0.0,0.002844,0.5557,4.66,6.484,3.0
16.84,0.3418,0.66,0.4985,0.0174,19.11,0.5674,0.01035,0.000171,2.74e-06,6e-08,0.0,0.0,0.0,0.0,0.002964,0.5605,4.6,6.31,4.0
15.27,0.3145,0.646,0.458,0.01736,19.22,0.54,0.00919,0.0001413,2.1e-06,6e-08,0.0,0.0,0.0,0.0,0.00243,0.523,4.562,6.395,0.0
14.016,0.3323,0.63,0.4866,0.01636,19.08,0.4739,0.00701,9.33e-05,1.2e-06,0.0,0.0,0.0,0.0,0.0,0.002317,0.5513,4.895,6.656,1.0
16.77,0.327,0.664,0.477,0.0174,19.08,0.5757,0.01071,0.0001807,3e-06,6e-08,0.0,0.0,0.0,6e-08,0.00315,0.5728,4.617,6.285,2.0
13.695,0.315,0.6304,0.4617,0.01633,19.06,0.4734,0.007008,9.33e-05,1.2e-06,0.0,0.0,0.0,0.0,0.0,0.002356,0.5557,4.91,6.656,3.0
13.59,0.3435,0.6685,0.499,0.01682,19.34,0.6206,0.01232,0.0002221,3.9e-06,6e-08,0.0,0.0,0.0,6e-08,0.003012,0.55,4.547,6.426,4.0
13.016,0.3018,0.6797,0.4424,0.01721,18.84,0.5903,0.01157,0.0002064,3.6e-06,6e-08,0.0,0.0,0.0,6e-08,0.00414,0.644,4.773,6.223,0.0
0.03693,0.3276,0.63,0.4866,0.01706,18.31,0.403,0.005287,6.235e-05,7e-07,0.0,0.0,0.0,0.0,0.0,0.003166,0.6675,5.25,6.33,1.0
-12.016,0.3147,0.6533,0.477,0.0174,17.17,0.355,0.004475,5.1e-05,5.4e-07,0.0,0.0,0.0,0.0,6e-08,0.006718,0.9663,5.84,5.785,2.0
7.516,0.3137,0.625,0.4622,0.01624,18.8,0.434,0.00594,7.3e-05,9e-07,0.0,0.0,0.0,0.0,0.0,0.002516,0.594,5.11,6.64,3.0
15.01,0.3064,0.6777,0.4458,0.01714,19.22,0.634,0.01305,0.0002441,4.4e-06,6e-08,0.0,0.0,0.0,6e-08,0.00342,0.574,4.547,6.305,4.0
-21.22,0.3123,0.6484,0.4202,0.01675,22.89,1.19,0.03754,0.00107,2.956e-05,8.3e-07,0.0,0.0,0.0,0.0,0.0003839,0.1481,2.346,6.004,0.0
8.92,0.321,0.624,0.471,0.0158,19.08,0.456,0.006462,8.214e-05,1e-06,0.0,0.0,0.0,0.0,0.0,0.002254,0.559,5.027,6.805,1.0
11.85,0.3286,0.664,0.477,0.01686,19.39,0.613,0.01195,0.0002111,3.64e-06,6e-08,0.0,0.0,0.0,0.0,0.002808,0.5347,4.516,6.44,2.0
-5.598,0.3462,0.6577,0.4932,0.01671,20.31,0.722,0.01572,0.00031,5.9e-06,1e-07,0.0,0.0,0.0,0.0,0.001687,0.3936,3.943,6.55,3.0
19.02,0.3196,0.6567,0.4673,0.01622,19.11,0.551,0.00972,0.0001552,2.4e-06,6e-08,0.0,0.0,0.0,0.0,0.00309,0.5923,4.848,6.57,4.0
-20.39,0.3254,0.615,0.4424,0.01675,22.73,0.954,0.02347,0.000517,1.097e-05,2.4e-07,0.0,0.0,0.0,0.0,0.0002964,0.1471,2.52,6.324,0.0
12.664,0.3323,0.63,0.4844,0.01651,19.31,0.4995,0.007698,0.00010663,1.43e-06,0.0,0.0,0.0,0.0,0.0,0.002056,0.509,4.707,6.664,1.0
17.83,0.327,0.632,0.4785,0.0171,19.05,0.4805,0.007236,9.805e-05,1.3e-06,0.0,0.0,0.0,0.0,0.0,0.002287,0.5366,4.75,6.484,2.0
21.27,0.3137,0.6543,0.4585,0.01671,19.1,0.545,0.0095,0.0001497,2.26e-06,6e-08,0.0,0.0,0.0,0.0,0.00294,0.5757,4.76,6.477,3.0
16.06,0.3152,0.6826,0.4612,0.01698,18.92,0.608,0.012245,0.0002246,4e-06,6e-08,0.0,0.0,0.0,6e-08,0.004166,0.641,4.76,6.27,4.0
4.977,0.3035,0.6196,0.4397,0.01675,19.61,0.5054,0.007668,0.00010437,1.4e-06,0.0,0.0,0.0,0.0,0.0,0.001554,0.443,4.47,6.7,0.0
12.664,0.3323,0.63,0.4844,0.01651,19.31,0.4995,0.007698,0.00010663,1.43e-06,0.0,0.0,0.0,0.0,0.0,0.002056,0.509,4.707,6.664,1.0
3.906,0.327,0.543,0.4785,0.0171,19.17,0.284,0.002254,1.57e-05,1e-07,0.0,0.0,0.0,0.0,0.0,0.0006123,0.363,4.73,6.977,2.0
-18.05,0.3137,0.6543,0.4297,0.01671,22.11,1.04,0.02985,0.0007753,1.95e-05,5e-07,0.0,0.0,0.0,0.0,0.000636,0.2053,2.799,6.27,3.0
-19.95,0.3152,0.6826,0.492,0.01675,15.78,0.296,0.00348,3.73e-05,4e-07,0.0,0.0,0.0,0.0,4e-07,0.01712,1.538,6.67,5.13,4.0
18.2,0.3035,0.6484,0.4424,0.01675,19.22,0.5425,0.0093,0.0001439,2.15e-06,6e-08,0.0,0.0,0.0,0.0,0.0026,0.545,4.684,6.51,0.0
15.15,0.3323,0.6636,0.4875,0.01651,18.89,0.5464,0.009735,0.0001572,2.44e-06,6e-08,0.0,0.0,0.0,6e-08,0.003624,0.6353,4.92,6.438,1.0
13.59,0.3413,0.6157,0.4995,0.0167,19.12,0.4443,0.00606,7.41e-05,9e-07,0.0,0.0,0.0,0.0,0.0,0.001874,0.5103,4.81,6.656,2.0
14.34,0.3237,0.683,0.4744,0.0169,18.86,0.6006,0.01199,0.0002182,3.9e-06,6e-08,0.0,0.0,0.0,6e-08,0.00433,0.6567,4.816,6.273,3.0
8.19,0.3394,0.696,0.4993,0.01677,18.67,0.612,0.0127,0.000241,4.5e-06,6e-08,0.0,0.0,0.0,1e-07,0.005344,0.7188,4.938,6.215,4.0
20.27,0.3362,0.6484,0.491,0.01675,19.12,0.5317,0.00898,0.0001369,2e-06,0.0,0.0,0.0,0.0,0.0,0.002712,0.56,4.746,6.496,0.0
13.516,0.3323,0.636,0.4849,0.01622,19.27,0.51,0.008095,0.00011563,1.6e-06,0.0,0.0,0.0,0.0,0.0,0.002304,0.5347,4.785,6.688,1.0
11.97,0.3242,0.6157,0.4731,0.0167,19.28,0.459,0.006416,8.035e-05,9.5e-07,0.0,0.0,0.0,0.0,0.0,0.001748,0.4875,4.71,6.684,2.0
-21.78,0.3425,0.6543,0.4585,0.01671,23.03,1.267,0.0425,0.00129,3.797e-05,1.13e-06,6e-08,0.0,0.0,0.0,0.0003748,0.1415,2.254,5.902,3.0
13.164,0.3252,0.69,0.4763,0.01703,18.86,0.621,0.01292,0.0002449,4.53e-06,6e-08,0.0,0.0,0.0,6e-08,0.0046,0.664,4.78,6.22,4.0
20.27,0.3362,0.6484,0.491,0.01677,19.12,0.5317,0.00898,0.0001369,2e-06,0.0,0.0,0.0,0.0,0.0,0.002712,0.56,4.746,6.496,0.0
-21.3,0.3105,0.6694,0.4875,0.01645,15.47,0.2563,0.002634,2.456e-05,2.4e-07,0.0,0.0,0.0,0.0,3.6e-07,0.01747,1.632,6.926,5.04,1.0
11.97,0.3242,0.6157,0.4731,0.0167,19.28,0.459,0.006416,8.035e-05,9.5e-07,0.0,0.0,0.0,0.0,0.0,0.001748,0.4875,4.71,6.684,2.0
1.631,0.3184,0.6543,0.4585,0.017,19.8,0.6353,0.01245,0.0002208,3.8e-06,6e-08,0.0,0.0,0.0,0.0,0.00207,0.456,4.246,6.492,3.0
17.64,0.3184,0.6694,0.464,0.0172,19.12,0.597,0.01155,0.0002029,3.46e-06,6e-08,0.0,0.0,0.0,6e-08,0.003286,0.5776,4.613,6.312,4.0
-4.0,0.329,0.688,0.491,0.01677,18.03,0.51,0.00909,0.0001476,2.3e-06,6e-08,0.0,0.0,0.0,1e-07,0.006718,0.8555,5.38,6.08,0.0
1.152,0.3323,0.6636,0.4778,0.01651,19.84,0.6724,0.01404,0.0002658,4.9e-06,6e-08,0.0,0.0,0.0,0.0,0.002295,0.4712,4.28,6.562,1.0
12.414,0.3242,0.6157,0.4731,0.0168,19.27,0.4585,0.00641,8.017e-05,9.5e-07,0.0,0.0,0.0,0.0,0.0,0.001745,0.4863,4.7,6.66,2.0
14.46,0.3088,0.699,0.451,0.01706,18.97,0.6655,0.01486,0.0003033,6e-06,1e-07,0.0,0.0,0.0,1e-07,0.004723,0.6523,4.676,6.2,3.0
14.82,0.3083,0.6426,0.4492,0.01723,19.27,0.5337,0.00893,0.0001346,1.97e-06,0.0,0.0,0.0,0.0,0.0,0.002316,0.5156,4.57,6.44,4.0
18.2,0.34,0.661,0.4958,0.01718,19.14,0.574,0.01059,0.0001769,2.86e-06,6e-08,0.0,0.0,0.0,6e-08,0.002998,0.563,4.62,6.35,0.0
10.37,0.3188,0.6255,0.4685,0.01617,18.97,0.4504,0.006348,8.035e-05,9.5e-07,0.0,0.0,0.0,0.0,0.0,0.002356,0.569,5.016,6.69,1.0
-0.2378,0.3242,0.6133,0.4814,0.01749,18.27,0.3662,0.0043,4.52e-05,5e-07,0.0,0.0,0.0,0.0,0.0,0.002565,0.6245,5.203,6.31,2.0
-10.93,0.3137,0.6543,0.4414,0.01704,20.88,0.8022,0.01883,0.0003996,8.2e-06,2e-07,0.0,0.0,0.0,0.0,0.0012,0.3164,3.525,6.453,3.0
-13.22,0.305,0.6694,0.464,0.0172,17.02,0.3716,0.00503,6.187e-05,7e-07,0.0,0.0,0.0,0.0,1e-07,0.008644,1.063,5.945,5.695,4.0
-9.68,0.3481,0.691,0.4897,0.01692,20.67,0.9233,0.02608,0.0006714,1.68e-05,4e-07,0.0,0.0,0.0,0.0,0.0019045,0.3696,3.588,6.31,0.0
15.15,0.3323,0.6636,0.4875,0.01651,18.89,0.5464,0.009735,0.0001572,2.44e-06,6e-08,0.0,0.0,0.0,6e-08,0.003624,0.6353,4.92,6.438,1.0
13.18,0.3281,0.629,0.478,0.01721,19.3,0.4993,0.00769,0.00010645,1.43e-06,0.0,0.0,0.0,0.0,0.0,0.001957,0.4907,4.574,6.51,2.0
-8.34,0.3137,0.6543,0.4443,0.01671,20.6,0.752,0.01678,0.0003386,6.6e-06,1e-07,0.0,0.0,0.0,0.0,0.00142,0.356,3.77,6.56,3.0
-15.17,0.3184,0.6396,0.4873,0.0172,16.7,0.2957,0.003153,3.03e-05,3e-07,0.0,0.0,0.0,0.0,6e-08,0.007202,1.065,6.188,5.664,4.0
-11.96,0.3535,0.656,0.4958,0.01651,21.05,0.834,0.0202,0.0004425,9.4e-06,2e-07,0.0,0.0,0.0,0.0,0.001154,0.308,3.498,6.55,0.0
8.73,0.3323,0.634,0.4893,0.01651,18.77,0.4534,0.006554,8.523e-05,1.1e-06,0.0,0.0,0.0,0.0,0.0,0.00277,0.6064,5.062,6.543,1.0
13.79,0.31,0.6357,0.4514,0.0172,19.3,0.518,0.008354,0.0001211,1.7e-06,0.0,0.0,0.0,0.0,0.0,0.002129,0.5024,4.57,6.48,2.0
-20.98,0.3115,0.633,0.421,0.01671,22.88,1.085,0.03078,0.0007854,1.94e-05,5e-07,0.0,0.0,0.0,0.0,0.000336,0.1461,2.41,6.15,3.0
18.69,0.3215,0.685,0.4702,0.01677,18.98,0.62,0.01274,0.0002385,4.35e-06,6e-08,0.0,0.0,0.0,6e-08,0.004208,0.6416,4.766,6.316,4.0
18.2,0.34,0.661,0.4958,0.01718,19.14,0.574,0.01059,0.0001769,2.86e-06,6e-08,0.0,0.0,0.0,6e-08,0.002998,0.563,4.62,6.35,0.0
2.268,0.3323,0.5513,0.4893,0.01651,18.84,0.278,0.002224,1.56e-05,1e-07,0.0,0.0,0.0,0.0,0.0,0.000855,0.4316,5.08,6.984,1.0
9.11,0.3206,0.5845,0.4705,0.01695,19.0,0.3604,0.003868,3.684e-05,3.6e-07,0.0,0.0,0.0,0.0,0.0,0.001286,0.465,4.867,6.74,2.0
-12.1,0.327,0.6543,0.4585,0.01671,21.06,0.831,0.02003,0.0004368,9.24e-06,2e-07,0.0,0.0,0.0,0.0,0.001118,0.3027,3.463,6.51,3.0
-15.19,0.3215,0.6826,0.4927,0.0161,16.78,0.3716,0.00516,6.527e-05,8e-07,0.0,0.0,0.0,0.0,2.4e-07,0.01161,1.231,6.305,5.727,4.0
7.594,0.3293,0.6875,0.4768,0.01744,19.39,0.692,0.01555,0.0003185,6.3e-06,1e-07,0.0,0.0,0.0,6e-08,0.003391,0.5474,4.355,6.22,0.0
4.926,0.3354,0.649,0.4954,0.0161,18.64,0.476,0.00739,0.0001036,1.43e-06,0.0,0.0,0.0,0.0,6e-08,0.003592,0.6743,5.21,6.527,1.0
14.68,0.3254,0.6187,0.4773,0.01703,18.98,0.4402,0.00601,7.35e-05,9e-07,0.0,0.0,0.0,0.0,0.0,0.002022,0.5264,4.824,6.547,2.0
-14.32,0.331,0.6953,0.4585,0.01671,21.33,1.083,0.03485,0.001025,2.93e-05,8.3e-07,0.0,0.0,0.0,0.0,0.00142,0.2976,3.182,6.223,3.0
16.27,0.316,0.6724,0.4602,0.01721,19.17,0.6113,0.01211,0.0002179,3.8e-06,6e-08,0.0,0.0,0.0,6e-08,0.003305,0.573,4.574,6.305,4.0
14.625,0.34,0.627,0.4958,0.01718,19.23,0.4873,0.007328,9.9e-05,1.3e-06,0.0,0.0,0.0,0.0,0.0,0.00196,0.4963,4.617,6.52,0.0
7.96,0.3323,0.6797,0.4893,0.01651,18.67,0.564,0.01066,0.0001832,3.04e-06,6e-08,0.0,0.0,0.0,6e-08,0.004704,0.705,5.035,6.33,1.0
15.59,0.3335,0.6494,0.489,0.01707,18.89,0.5107,0.00839,0.0001246,1.8e-06,0.0,0.0,0.0,0.0,0.0,0.003002,0.593,4.83,6.383,2.0
-14.28,0.328,0.612,0.4585,0.01671,21.44,0.711,0.01378,0.0002389,4e-06,6e-08,0.0,0.0,0.0,0.0,0.000576,0.2372,3.314,6.71,3.0
18.69,0.3215,0.685,0.4702,0.01677,18.98,0.62,0.01274,0.0002385,4.35e-06,6e-08,0.0,0.0,0.0,6e-08,0.004208,0.6416,4.766,6.316,4.0
14.62,0.34,0.6323,0.4958,0.01675,19.27,0.5034,0.00785,0.00011015,1.5e-06,0.0,0.0,0.0,0.0,0.0,0.002125,0.5127,4.68,6.594,0.0
8.45,0.3323,0.6704,0.4893,0.01651,18.69,0.541,0.00971,0.0001583,2.5e-06,6e-08,0.0,0.0,0.0,6e-08,0.00425,0.685,5.043,6.37,1.0
-0.67,0.3335,0.6494,0.479,0.01707,19.92,0.638,0.01243,0.0002186,3.76e-06,6e-08,0.0,0.0,0.0,0.0,0.001839,0.4302,4.152,6.504,2.0
-10.88,0.3032,0.6685,0.4585,0.01695,17.34,0.398,0.005653,7.29e-05,9e-07,0.0,0.0,0.0,0.0,1e-07,0.00751,0.982,5.81,5.87,3.0
6.367,0.315,0.6978,0.4634,0.01707,18.62,0.612,0.01277,0.0002437,4.53e-06,6e-08,0.0,0.0,0.0,1e-07,0.0055,0.7236,4.91,6.137,4.0
14.6,0.3284,0.668,0.477,0.01645,19.36,0.616,0.012146,0.0002171,3.76e-06,6e-08,0.0,0.0,0.0,6e-08,0.003046,0.5586,4.617,6.508,0.0
-10.12,0.3323,0.6875,0.467,0.01651,20.77,0.922,0.02579,0.000657,1.63e-05,4e-07,0.0,0.0,0.0,0.0,0.001809,0.364,3.607,6.414,1.0
0.851,0.3367,0.652,0.4993,0.01712,18.34,0.457,0.00694,9.525e-05,1.25e-06,0.0,0.0,0.0,0.0,6e-08,0.003975,0.7026,5.18,6.234,2.0
1.648,0.3176,0.6567,0.4707,0.01677,18.4,0.4739,0.007473,0.0001067,1.5e-06,0.0,0.0,0.0,0.0,6e-08,0.004173,0.713,5.207,6.3,3.0
6.305,0.326,0.6694,0.4802,0.01729,18.6,0.5312,0.00941,0.0001513,2.4e-06,6e-08,0.0,0.0,0.0,6e-08,0.004196,0.6753,4.94,6.195,4.0
6.96,0.3438,0.6816,0.4968,0.01628,19.6,0.6934,0.01537,0.0003102,6.1e-06,1e-07,0.0,0.0,0.0,6e-08,0.00314,0.54,4.46,6.508,0.0
16.75,0.338,0.656,0.495,0.01622,19.02,0.5366,0.00927,0.000145,2.2e-06,6e-08,0.0,0.0,0.0,6e-08,0.003227,0.6104,4.92,6.55,1.0
-19.72,0.3538,0.651,0.4802,0.01666,22.52,1.111,0.0334,0.0009074,2.39e-05,6e-07,0.0,0.0,0.0,0.0,0.000497,0.1754,2.576,6.164,2.0
21.27,0.3137,0.6543,0.4585,0.01671,19.1,0.545,0.0095,0.0001497,2.26e-06,6e-08,0.0,0.0,0.0,0.0,0.00294,0.5757,4.76,6.477,3.0
12.41,0.3381,0.681,0.4958,0.01709,18.81,0.5894,0.01156,0.0002064,3.6e-06,6e-08,0.0,0.0,0.0,6e-08,0.004288,0.6567,4.816,6.234,4.0
6.082,0.3284,0.676,0.4844,0.01645,18.61,0.5444,0.009926,0.0001645,2.6e-06,6e-08,0.0,0.0,0.0,6e-08,0.00467,0.714,5.098,6.34,0.0
23.55,0.3418,0.6826,0.499,0.01624,19.11,0.628,0.01294,0.0002428,4.4e-06,6e-08,0.0,0.0,0.0,6e-08,0.003994,0.63,4.79,6.457,1.0
15.62,0.3335,0.6494,0.489,0.01642,18.95,0.514,0.00848,0.0001262,1.85e-06,0.0,0.0,0.0,0.0,0.0,0.003042,0.6025,4.926,6.53,2.0
14.27,0.3174,0.656,0.4617,0.01671,19.34,0.579,0.010605,0.0001757,2.8e-06,6e-08,0.0,0.0,0.0,0.0,0.002665,0.5366,4.598,6.508,3.0
11.47,0.3289,0.671,0.483,0.01729,18.78,0.558,0.01028,0.000172,2.8e-06,6e-08,0.0,0.0,0.0,6e-08,0.003885,0.6396,4.812,6.23,4.0
6.848,0.339,0.6777,0.4907,0.015564,19.61,0.6777,0.01463,0.0002873,5.5e-06,1e-07,0.0,0.0,0.0,6e-08,0.003147,0.554,4.6,6.688,0.0
22.3,0.3418,0.6973,0.499,0.01624,19.06,0.6665,0.01481,0.0003004,5.9e-06,1e-07,0.0,0.0,0.0,6e-08,0.00466,0.659,4.79,6.39,1.0
9.05,0.3328,0.647,0.4841,0.01572,19.45,0.56,0.00977,0.000154,2.3e-06,6e-08,0.0,0.0,0.0,0.0,0.002464,0.5356,4.746,6.777,2.0
17.0,0.3174,0.682,0.4617,0.01671,19.25,0.649,0.01371,0.0002637,4.95e-06,1e-07,0.0,0.0,0.0,6e-08,0.003603,0.587,4.6,6.383,3.0
17.19,0.3289,0.671,0.4802,0.01729,19.05,0.5913,0.01139,0.0001993,3.4e-06,6e-08,0.0,0.0,0.0,6e-08,0.003428,0.59,4.64,6.277,4.0
12.22,0.3284,0.653,0.477,0.01645,19.4,0.576,0.01043,0.0001708,2.7e-06,6e-08,0.0,0.0,0.0,0.0,0.002548,0.53,4.617,6.582,0.0
-6.785,0.3462,0.6816,0.491,0.01619,20.44,0.833,0.02127,0.0004945,1.115e-05,2.4e-07,0.0,0.0,0.0,0.0,0.002077,0.4106,3.898,6.547,1.0
2.896,0.343,0.64,0.4954,0.01692,19.73,0.5815,0.01032,0.0001652,2.56e-06,6e-08,0.0,0.0,0.0,0.0,0.00184,0.4495,4.324,6.574,2.0
3.416,0.3132,0.6973,0.4617,0.01753,18.5,0.597,0.012245,0.0002295,4.2e-06,6e-08,0.0,0.0,0.0,1e-07,0.00562,0.731,4.895,6.023,3.0
11.71,0.3403,0.6953,0.4988,0.0171,18.83,0.634,0.01353,0.0002635,5e-06,1e-07,0.0,0.0,0.0,1e-07,0.004868,0.675,4.773,6.18,4.0
13.945,0.3213,0.628,0.4688,0.01663,19.25,0.4885,0.00737,9.99e-05,1.3e-06,0.0,0.0,0.0,0.0,0.0,0.002045,0.511,4.723,6.64,0.0
10.766,0.3284,0.676,0.476,0.01645,19.45,0.6553,0.013756,0.0002625,4.9e-06,6e-08,0.0,0.0,0.0,6e-08,0.003134,0.5513,4.53,6.49,1.0
14.85,0.3225,0.6274,0.4731,0.0173,18.92,0.4565,0.006546,8.434e-05,1.1e-06,0.0,0.0,0.0,0.0,0.0,0.00228,0.545,4.805,6.438,2.0
13.875,0.305,0.6562,0.4434,0.01671,19.36,0.5825,0.01074,0.0001792,2.9e-06,6e-08,0.0,0.0,0.0,0.0,0.00267,0.5356,4.59,6.504,3.0
13.73,0.3252,0.675,0.4731,0.01741,19.19,0.623,0.01259,0.0002314,4.1e-06,6e-08,0.0,0.0,0.0,6e-08,0.003323,0.568,4.52,6.254,4.0
-18.88,0.3025,0.6133,0.4688,0.01707,15.984,0.2153,0.001697,1.2e-05,6e-08,0.0,0.0,0.0,0.0,6e-08,0.007217,1.187,6.66,5.438,0.0
7.01,0.3374,0.657,0.4893,0.01575,19.58,0.6074,0.01154,0.0001985,3.3e-06,6e-08,0.0,0.0,0.0,0.0,0.002571,0.5273,4.633,6.74,1.0
-14.97,0.3098,0.601,0.4731,0.0173,16.72,0.2391,0.001974,1.454e-05,1e-07,0.0,0.0,0.0,0.0,0.0,0.004436,0.9297,6.215,5.816,2.0
-8.6,0.3174,0.6387,0.4502,0.01671,20.62,0.6987,0.01423,0.000261,4.65e-06,6e-08,0.0,0.0,0.0,0.0,0.0011835,0.338,3.775,6.64,3.0
8.305,0.3289,0.5796,0.4802,0.01729,19.27,0.3706,0.004013,3.85e-05,3.6e-07,0.0,0.0,0.0,0.0,0.0,0.001036,0.4136,4.63,6.74,4.0
-4.227,0.3213,0.5854,0.462,0.01662,20.16,0.4617,0.005993,6.91e-05,8e-07,0.0,0.0,0.0,0.0,0.0,0.0007753,0.334,4.184,6.957,0.0
-7.727,0.3462,0.6514,0.4912,0.01674,20.53,0.7305,0.01582,0.0003097,5.9e-06,1e-07,0.0,0.0,0.0,0.0,0.001419,0.3606,3.812,6.57,1.0
14.85,0.3225,0.6274,0.4731,0.0173,18.92,0.4565,0.006546,8.434e-05,1.1e-06,0.0,0.0,0.0,0.0,0.0,0.00228,0.545,4.805,6.438,2.0
19.17,0.312,0.6455,0.4556,0.01671,19.17,0.528,0.008804,0.0001326,1.9e-06,0.0,0.0,0.0,0.0,0.0,0.002592,0.551,4.734,6.523,3.0
12.23,0.3289,0.6016,0.4802,0.0177,19.19,0.4187,0.00528,5.937e-05,6.6e-07,0.0,0.0,0.0,0.0,0.0,0.001416,0.4507,4.582,6.523,4.0
2.6,0.3213,0.5547,0.4688,0.01663,19.39,0.3206,0.00289,2.29e-05,2e-07,0.0,0.0,0.0,0.0,0.0,0.000697,0.3704,4.695,7.05,0.0
22.3,0.3418,0.6973,0.499,0.01624,19.06,0.6665,0.01481,0.0003004,5.9e-06,1e-07,0.0,0.0,0.0,6e-08,0.00466,0.659,4.79,6.39,1.0
-15.13,0.3071,0.5757,0.43,0.01778,21.53,0.588,0.008995,0.0001218,1.6e-06,0.0,0.0,0.0,0.0,0.0,0.0003128,0.1893,3.135,6.66,2.0
19.17,0.312,0.6455,0.4556,0.01671,19.17,0.528,0.008804,0.0001326,1.9e-06,0.0,0.0,0.0,0.0,0.0,0.002592,0.551,4.734,6.523,3.0
15.07,0.328,0.671,0.4766,0.01672,19.31,0.6235,0.0125,0.0002275,4e-06,6e-08,0.0,0.0,0.0,6e-08,0.003147,0.561,4.58,6.43,4.0
-13.66,0.3213,0.602,0.4504,0.01765,21.28,0.6562,0.0117,0.0001863,2.86e-06,6e-08,0.0,0.0,0.0,0.0,0.000516,0.2294,3.271,6.56,0.0
-3.598,0.3418,0.6973,0.4873,0.01701,20.06,0.8354,0.0221,0.0005336,1.25e-05,3e-07,0.0,0.0,0.0,6e-08,0.00272,0.4578,3.959,6.297,1.0
15.64,0.3335,0.6494,0.489,0.01642,18.97,0.514,0.008484,0.0001264,1.85e-06,0.0,0.0,0.0,0.0,0.0,0.00304,0.602,4.926,6.53,2.0
10.6,0.3157,0.6274,0.4631,0.01598,19.06,0.4644,0.00672,8.744e-05,1.1e-06,0.0,0.0,0.0,0.0,0.0,0.002327,0.561,4.99,6.746,3.0
16.25,0.3289,0.6777,0.4802,0.01729,19.03,0.6094,0.012184,0.0002215,3.93e-06,6e-08,0.0,0.0,0.0,6e-08,0.0037,0.603,4.64,6.246,4.0
6.99,0.325,0.604,0.476,0.01588,19.16,0.4143,0.00519,5.805e-05,6e-07,0.0,0.0,0.0,0.0,0.0,0.001668,0.506,4.97,6.902,0.0
-7.973,0.3418,0.682,0.4836,0.01624,20.56,0.8555,0.02231,0.0005293,1.22e-05,3e-07,0.0,0.0,0.0,0.0,0.001957,0.394,3.812,6.527,1.0
-12.18,0.3499,0.6807,0.489,0.01697,21.0,0.9453,0.02664,0.0006833,1.705e-05,4e-07,0.0,0.0,0.0,0.0,0.001454,0.3208,3.385,6.305,2.0
20.1,0.312,0.6978,0.4556,0.0165,19.03,0.666,0.01482,0.0003011,5.96e-06,1e-07,0.0,0.0,0.0,6e-08,0.004704,0.6587,4.758,6.33,3.0
