like1,parn,parD,parq,parLambda,simulation_0,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14,simulation_15,simulation_16,simulation_17,simulation_18,chain
-26.89,0.3093,0.688,0.424,0.0164,21.83,1.162,0.039,0.001193,3.546e-05,1.1e-06,6e-08,0.0,0.0,0.0,0.001036,0.2473,2.922,6.203,3.477,5.344,4.06,2.021,0.544,4.0
-38.22,0.3147,0.6978,0.407,0.01654,23.83,1.8955,0.0959,0.00443,0.0001991,8.9e-06,4e-07,0.0,0.0,0.0,0.0003223,0.10254,1.684,5.094,2.104,4.305,4.727,3.184,1.256,0.0
29.17,0.3247,0.684,0.4734,0.01625,19.17,0.641,0.013466,0.0002577,4.77e-06,6e-08,0.0,0.0,0.0,6e-08,0.003952,0.621,4.746,6.453,5.152,5.54,2.68,0.9272,0.158,1.0
27.23,0.3328,0.691,0.485,0.01588,19.19,0.662,0.01444,0.0002873,5.54e-06,1e-07,0.0,0.0,0.0,6e-08,0.004272,0.6396,4.797,6.508,5.203,5.598,2.729,0.9556,0.1658,2.0
-13.56,0.3472,0.6694,0.492,0.01631,20.55,0.8027,0.01942,0.0004268,9.1e-06,2e-07,0.0,0.0,0.0,0.0,0.001732,0.3823,3.832,6.574,4.4,5.67,3.38,1.367,0.2803,3.0
-26.81,0.3035,0.6895,0.4692,0.01608,16.34,0.3477,0.004665,5.71e-05,6.6e-07,0.0,0.0,0.0,0.0,4e-07,0.01492,1.398,6.527,5.496,6.23,4.57,1.381,0.3289,0.03525,4.0
23.88,0.3147,0.6846,0.4578,0.01653,19.23,0.654,0.01395,0.000271,5.1e-06,1e-07,0.0,0.0,0.0,6e-08,0.003756,0.5986,4.64,6.406,5.047,5.496,2.697,0.9453,0.1635,0.0
24.92,0.314,0.675,0.4587,0.01625,19.1,0.6025,0.01184,0.0002115,3.7e-06,6e-08,0.0,0.0,0.0,6e-08,0.003727,0.6206,4.812,6.484,5.223,5.56,2.625,0.885,0.1448,1.0
-24.67,0.352,0.6865,0.486,0.01593,21.58,1.087,0.03442,0.000994,2.79e-05,8e-07,0.0,0.0,0.0,0.0,0.001216,0.28,3.164,6.406,3.742,5.535,3.998,1.91,0.4875,2.0
-29.75,0.3374,0.6963,0.4573,0.01611,22.23,1.313,0.04926,0.001687,5.62e-05,1.85e-06,6e-08,0.0,0.0,0.0,0.0008974,0.2169,2.682,6.08,3.225,5.234,4.297,2.29,0.6733,3.0
22.94,0.3035,0.665,0.4434,0.01627,19.12,0.5776,0.010765,0.0001818,3e-06,6e-08,0.0,0.0,0.0,6e-08,0.003328,0.6,4.81,6.527,5.242,5.598,2.62,0.8706,0.1392,4.0
25.31,0.3186,0.6836,0.4634,0.01625,19.27,0.6533,0.013916,0.00027,5.07e-06,1e-07,0.0,0.0,0.0,6e-08,0.003744,0.601,4.676,6.473,5.098,5.56,2.732,0.9575,0.1655,0.0
-21.33,0.314,0.675,0.4377,0.01625,21.22,0.9517,0.02658,0.0006747,1.66e-05,4e-07,0.0,0.0,0.0,0.0,0.001296,0.307,3.383,6.477,3.965,5.59,3.75,1.675,0.3896,1.0
-6.79,0.3328,0.6914,0.4753,0.01588,20.11,0.811,0.02066,0.00048,1.085e-05,2.4e-07,0.0,0.0,0.0,6e-08,0.002724,0.4753,4.152,6.58,4.67,5.684,3.234,1.281,0.2595,2.0
-19.11,0.35,0.6787,0.4905,0.01611,21.0,0.924,0.02542,0.000636,1.544e-05,3.6e-07,0.0,0.0,0.0,0.0,0.00153,0.3381,3.545,6.523,4.12,5.637,3.658,1.596,0.3613,3.0
28.56,0.3035,0.688,0.4426,0.01602,19.19,0.6533,0.01403,0.0002747,5.25e-06,1e-07,0.0,0.0,0.0,6e-08,0.00413,0.632,4.773,6.49,5.184,5.58,2.71,0.945,0.1626,4.0
23.88,0.3186,0.6836,0.4634,0.01602,19.3,0.6553,0.01396,0.000271,5.1e-06,1e-07,0.0,0.0,0.0,6e-08,0.003761,0.6045,4.71,6.523,5.14,5.61,2.76,0.9683,0.1676,0.0
-33.28,0.343,0.675,0.4587,0.01625,22.94,1.377,0.05142,0.001747,5.76e-05,1.9e-06,6e-08,0.0,0.0,0.0,0.000493,0.1561,2.303,5.9,2.84,5.055,4.535,2.557,0.796,1.0
2.22,0.3455,0.696,0.4973,0.01585,19.75,0.764,0.01877,0.0004208,9.2e-06,2e-07,0.0,0.0,0.0,6e-08,0.003414,0.5425,4.406,6.555,4.88,5.656,3.043,1.156,0.223,2.0
-26.45,0.3374,0.6826,0.4636,0.01611,21.81,1.122,0.0362,0.001062,3.034e-05,8.3e-07,0.0,0.0,0.0,0.0,0.0010195,0.2515,2.994,6.316,3.57,5.453,4.082,2.0,0.5254,3.0
27.16,0.3074,0.674,0.4482,0.01646,19.19,0.614,0.01221,0.0002207,3.9e-06,6e-08,0.0,0.0,0.0,6e-08,0.00349,0.595,4.71,6.457,5.13,5.535,2.656,0.9062,0.1506,4.0
-7.11,0.347,0.695,0.495,0.01625,20.1,0.8247,0.02145,0.0005093,1.174e-05,3e-07,0.0,0.0,0.0,6e-08,0.002764,0.4712,4.086,6.477,4.582,5.586,3.2,1.276,0.2615,0.0
26.22,0.3267,0.671,0.4763,0.01627,19.2,0.604,0.011795,0.0002092,3.6e-06,6e-08,0.0,0.0,0.0,6e-08,0.003431,0.597,4.754,6.51,5.184,5.59,2.666,0.9043,0.1487,1.0
-12.914,0.3423,0.6846,0.485,0.01588,20.5,0.851,0.02219,0.0005274,1.216e-05,3e-07,0.0,0.0,0.0,0.0,0.00212,0.4128,3.912,6.6,4.465,5.707,3.426,1.409,0.2979,2.0
-11.2,0.3374,0.6953,0.479,0.01611,20.34,0.869,0.02356,0.000583,1.4e-05,3.6e-07,0.0,0.0,0.0,6e-08,0.002485,0.4387,3.947,6.5,4.465,5.613,3.342,1.376,0.2932,3.0
28.88,0.3145,0.6997,0.4583,0.01613,19.16,0.6875,0.0157,0.0003278,6.7e-06,1e-07,0.0,0.0,0.0,6e-08,0.00461,0.6484,4.742,6.418,5.125,5.51,2.715,0.9634,0.171,4.0
25.31,0.3186,0.6836,0.4634,0.01625,19.27,0.6533,0.013916,0.00027,5.07e-06,1e-07,0.0,0.0,0.0,6e-08,0.003744,0.601,4.676,6.473,5.098,5.56,2.732,0.9575,0.1655,0.0
-33.34,0.3008,0.6914,0.4763,0.01627,15.125,0.2622,0.00287,2.867e-05,3e-07,0.0,0.0,0.0,0.0,8.3e-07,0.02512,1.879,7.05,4.797,6.297,3.898,0.953,0.1921,0.01672,1.0
26.0,0.3362,0.686,0.4895,0.01598,19.25,0.6562,0.01407,0.000275,5.25e-06,1e-07,0.0,0.0,0.0,6e-08,0.003933,0.617,4.742,6.516,5.164,5.6,2.746,0.9614,0.1663,2.0
26.03,0.3308,0.6934,0.4812,0.01611,19.25,0.6807,0.01524,0.0003114,6.2e-06,1e-07,0.0,0.0,0.0,6e-08,0.004154,0.621,4.695,6.457,5.1,5.55,2.754,0.9785,0.1732,3.0
24.16,0.324,0.6997,0.4734,0.01613,19.03,0.668,0.01493,0.000305,6.1e-06,1e-07,0.0,0.0,0.0,1e-07,0.0049,0.6753,4.832,6.4,5.195,5.49,2.645,0.9224,0.1602,4.0
23.62,0.3008,0.684,0.4373,0.01625,19.3,0.6577,0.014084,0.0002747,5.2e-06,1e-07,0.0,0.0,0.0,6e-08,0.003702,0.596,4.66,6.473,5.082,5.562,2.746,0.966,0.1678,0.0
26.69,0.311,0.6714,0.4536,0.01646,19.2,0.6064,0.01188,0.0002115,3.64e-06,6e-08,0.0,0.0,0.0,6e-08,0.003386,0.59,4.71,6.47,5.133,5.547,2.654,0.902,0.1488,1.0
-43.94,0.3945,0.6997,0.485,0.01588,25.36,2.717,0.1853,0.01154,0.0007,4.21e-05,2.5e-06,0.0,0.0,0.0,0.00010705,0.04507,0.9854,3.982,1.268,3.271,4.812,4.098,2.172,2.0
-26.08,0.3528,0.6826,0.4854,0.01593,21.78,1.109,0.03546,0.001032,2.915e-05,8.3e-07,0.0,0.0,0.0,0.0,0.001054,0.2583,3.049,6.38,3.633,5.51,4.086,1.989,0.518,3.0
24.44,0.3145,0.672,0.4583,0.01613,19.25,0.613,0.012115,0.0002176,3.8e-06,6e-08,0.0,0.0,0.0,6e-08,0.00341,0.5933,4.746,6.547,5.188,5.62,2.705,0.924,0.1534,4.0
-28.86,0.3213,0.684,0.4373,0.01656,22.12,1.214,0.0418,0.001311,4e-05,1.2e-06,6e-08,0.0,0.0,0.0,0.0008364,0.2168,2.727,6.098,3.275,5.242,4.164,2.145,0.5996,0.0
26.5,0.3381,0.684,0.494,0.01614,19.1,0.6304,0.01307,0.0002468,4.53e-06,6e-08,0.0,0.0,0.0,6e-08,0.00412,0.6387,4.816,6.465,5.215,5.547,2.648,0.907,0.1525,1.0
-30.48,0.311,0.6997,0.4202,0.01588,22.36,1.366,0.05313,0.001889,6.54e-05,2.26e-06,6e-08,0.0,0.0,0.0,0.0008783,0.2109,2.63,6.066,3.172,5.227,4.387,2.385,0.7207,2.0
-30.73,0.3557,0.6826,0.4812,0.01588,22.47,1.287,0.04623,0.001512,4.804e-05,1.5e-06,6e-08,0.0,0.0,0.0,0.000715,0.1969,2.613,6.145,3.178,5.293,4.414,2.357,0.6904,3.0
23.95,0.3416,0.687,0.4985,0.01581,19.14,0.642,0.013565,0.0002613,4.9e-06,1e-07,0.0,0.0,0.0,6e-08,0.004246,0.647,4.855,6.53,5.26,5.617,2.7,0.931,0.1582,4.0
-13.414,0.3037,0.697,0.43,0.01604,20.48,0.9023,0.02524,0.000645,1.603e-05,4e-07,0.0,0.0,0.0,6e-08,0.002348,0.4202,3.857,6.504,4.387,5.62,3.434,1.444,0.3164,0.0
26.69,0.3381,0.6895,0.494,0.01614,19.08,0.6436,0.0137,0.0002658,5e-06,1e-07,0.0,0.0,0.0,6e-08,0.00435,0.649,4.816,6.44,5.203,5.53,2.65,0.9146,0.1555,1.0
24.88,0.3213,0.686,0.4675,0.01598,19.27,0.66,0.01422,0.0002792,5.3e-06,1e-07,0.0,0.0,0.0,6e-08,0.003895,0.613,4.727,6.52,5.152,5.605,2.758,0.969,0.1683,2.0
22.34,0.326,0.6694,0.474,0.01622,19.31,0.613,0.012054,0.0002152,3.76e-06,6e-08,0.0,0.0,0.0,6e-08,0.003208,0.5757,4.69,6.547,5.145,5.62,2.723,0.933,0.1554,3.0
25.7,0.3145,0.681,0.4583,0.01659,19.17,0.6343,0.01314,0.0002477,4.53e-06,6e-08,0.0,0.0,0.0,6e-08,0.00374,0.6045,4.68,6.4,5.082,5.484,2.652,0.916,0.1553,4.0
23.39,0.3062,0.684,0.4453,0.01625,19.3,0.658,0.0141,0.0002751,5.2e-06,1e-07,0.0,0.0,0.0,6e-08,0.003696,0.5957,4.656,6.477,5.082,5.562,2.748,0.9673,0.1681,0.0
26.69,0.3381,0.6895,0.494,0.01614,19.08,0.6436,0.0137,0.0002658,5e-06,1e-07,0.0,0.0,0.0,6e-08,0.00435,0.649,4.816,6.44,5.203,5.53,2.65,0.9146,0.1555,1.0
-34.66,0.3591,0.698,0.4756,0.01576,23.11,1.6,0.07043,0.002832,0.00011086,4.3e-06,2e-07,0.0,0.0,0.0,0.0005565,0.1533,2.184,5.74,2.69,4.914,4.69,2.822,0.9688,2.0
-20.53,0.3235,0.6826,0.492,0.01611,17.16,0.406,0.006023,8.136e-05,1.1e-06,0.0,0.0,0.0,0.0,2e-07,0.00977,1.109,6.074,5.895,6.047,4.96,1.708,0.4497,0.05435,3.0
2.836,0.3447,0.698,0.4963,0.01613,19.7,0.769,0.01909,0.0004332,9.54e-06,2.4e-07,0.0,0.0,0.0,6e-08,0.003506,0.5444,4.375,6.48,4.83,5.582,3.004,1.144,0.2212,4.0
23.39,0.3062,0.684,0.4453,0.01625,19.3,0.658,0.0141,0.0002751,5.2e-06,1e-07,0.0,0.0,0.0,6e-08,0.003696,0.5957,4.656,6.477,5.082,5.562,2.748,0.9673,0.1681,0.0
27.31,0.316,0.6895,0.4612,0.01616,19.1,0.645,0.013756,0.0002675,5.07e-06,1e-07,0.0,0.0,0.0,6e-08,0.004322,0.6465,4.805,6.44,5.195,5.527,2.656,0.917,0.1564,1.0
-21.34,0.351,0.694,0.489,0.01584,21.19,1.032,0.03186,0.000898,2.46e-05,6.6e-07,0.0,0.0,0.0,0.0,0.001614,0.33,3.424,6.473,3.99,5.6,3.82,1.753,0.4272,2.0
-28.75,0.3374,0.6826,0.4597,0.01611,22.14,1.205,0.04114,0.001279,3.86e-05,1.13e-06,6e-08,0.0,0.0,0.0,0.0008492,0.2213,2.783,6.207,3.352,5.35,4.234,2.17,0.6035,3.0
-31.17,0.34,0.6997,0.4583,0.01608,22.45,1.4,0.0556,0.002018,7.13e-05,2.5e-06,6e-08,0.0,0.0,0.0,0.000817,0.1998,2.54,5.973,3.07,5.137,4.4,2.43,0.749,4.0
8.05,0.3062,0.694,0.4424,0.01624,19.56,0.7314,0.01732,0.0003743,7.87e-06,2e-07,0.0,0.0,0.0,6e-08,0.00358,0.561,4.46,6.465,4.902,5.562,2.91,1.079,0.2018,0.0
26.56,0.3196,0.6753,0.4668,0.01634,19.12,0.607,0.012,0.0002156,3.76e-06,6e-08,0.0,0.0,0.0,6e-08,0.00368,0.6143,4.78,6.47,5.19,5.547,2.63,0.89,0.1465,1.0
24.72,0.326,0.686,0.474,0.01598,19.28,0.6606,0.01424,0.0002797,5.36e-06,1e-07,0.0,0.0,0.0,6e-08,0.003893,0.6123,4.727,6.52,5.152,5.61,2.76,0.97,0.1687,2.0
25.05,0.3386,0.674,0.4944,0.01616,19.14,0.6045,0.01187,0.000212,3.7e-06,6e-08,0.0,0.0,0.0,6e-08,0.00365,0.6157,4.81,6.516,5.23,5.59,2.648,0.895,0.147,3.0
28.44,0.31,0.6997,0.4517,0.01588,19.17,0.6885,0.01575,0.0003288,6.7e-06,1e-07,0.0,0.0,0.0,6e-08,0.00464,0.6533,4.78,6.473,5.17,5.566,2.742,0.974,0.173,4.0
-25.69,0.3062,0.674,0.4219,0.01654,21.72,1.058,0.03204,0.000882,2.36e-05,6e-07,0.0,0.0,0.0,0.0,0.000965,0.2505,3.016,6.297,3.59,5.426,3.963,1.893,0.479,0.0
20.84,0.3188,0.6973,0.4666,0.01584,19.02,0.6562,0.0144,0.0002885,5.6e-06,1e-07,0.0,0.0,0.0,1e-07,0.00493,0.686,4.91,6.465,5.28,5.555,2.652,0.917,0.1572,1.0
21.73,0.328,0.692,0.4773,0.01566,19.28,0.6763,0.01501,0.0003037,5.96e-06,1e-07,0.0,0.0,0.0,6e-08,0.004177,0.6304,4.777,6.566,5.203,5.656,2.797,0.9907,0.1744,2.0
26.5,0.3423,0.674,0.4998,0.01634,19.12,0.6045,0.01188,0.0002121,3.7e-06,6e-08,0.0,0.0,0.0,6e-08,0.003624,0.611,4.777,6.473,5.19,5.55,2.63,0.889,0.146,3.0
-22.62,0.3252,0.6904,0.4517,0.01578,21.34,1.05,0.0326,0.0009236,2.545e-05,7e-07,0.0,0.0,0.0,0.0,0.001453,0.3118,3.34,6.473,3.916,5.6,3.9,1.813,0.4487,4.0
-25.9,0.3062,0.684,0.4211,0.01654,21.7,1.109,0.03558,0.00104,2.956e-05,8.3e-07,0.0,0.0,0.0,0.0,0.001059,0.2556,2.994,6.24,3.553,5.37,3.977,1.934,0.5034,0.0
20.61,0.3381,0.6973,0.4949,0.01585,19.0,0.656,0.01438,0.0002882,5.6e-06,1e-07,0.0,0.0,0.0,1e-07,0.004948,0.687,4.91,6.46,5.28,5.55,2.648,0.915,0.1567,1.0
-22.97,0.3328,0.69,0.4617,0.01599,21.38,1.055,0.03287,0.000933,2.58e-05,7e-07,0.0,0.0,0.0,0.0,0.001399,0.304,3.29,6.42,3.86,5.55,3.889,1.816,0.4517,2.0
2.428,0.3423,0.6587,0.4937,0.0167,19.75,0.642,0.0128,0.000231,4.05e-06,6e-08,0.0,0.0,0.0,0.0,0.002253,0.475,4.32,6.54,4.83,5.613,2.898,1.037,0.1808,3.0
-16.02,0.31,0.695,0.467,0.0158,17.61,0.4753,0.00813,0.0001271,1.9e-06,0.0,0.0,0.0,0.0,2.4e-07,0.009186,1.027,5.848,6.086,5.926,5.16,1.941,0.5537,0.0746,4.0
-41.66,0.321,0.6943,0.4048,0.01585,24.77,2.28,0.133,0.007088,0.0003672,1.884e-05,9.5e-07,0.0,0.0,0.0,0.0001724,0.06616,1.291,4.598,1.649,3.842,4.94,3.768,1.732,0.0
25.58,0.3123,0.6895,0.4548,0.01653,19.16,0.6577,0.01424,0.000281,5.4e-06,1e-07,0.0,0.0,0.0,6e-08,0.004086,0.6206,4.684,6.375,5.074,5.47,2.666,0.9326,0.1614,1.0
-29.56,0.3552,0.6865,0.4822,0.01604,22.27,1.257,0.04468,0.001448,4.56e-05,1.43e-06,6e-08,0.0,0.0,0.0,0.0008273,0.2137,2.713,6.16,3.273,5.31,4.305,2.256,0.6455,2.0
26.47,0.3423,0.674,0.4998,0.01634,19.12,0.604,0.011856,0.0002115,3.64e-06,6e-08,0.0,0.0,0.0,6e-08,0.003616,0.611,4.777,6.473,5.19,5.55,2.63,0.889,0.1459,3.0
28.88,0.31,0.6934,0.4517,0.01599,19.19,0.67,0.01482,0.000299,5.84e-06,1e-07,0.0,0.0,0.0,6e-08,0.004322,0.638,4.766,6.477,5.168,5.566,2.727,0.9595,0.1677,4.0
16.08,0.3062,0.684,0.4453,0.01703,19.22,0.6533,0.01394,0.0002708,5.1e-06,1e-07,0.0,0.0,0.0,6e-08,0.00364,0.5845,4.55,6.3,4.94,5.39,2.654,0.931,0.1613,0.0
-30.73,0.316,0.6895,0.4946,0.01605,15.68,0.2961,0.003529,3.83e-05,4e-07,0.0,0.0,0.0,0.0,6e-07,0.01979,1.654,6.87,5.15,6.332,4.23,1.136,0.2463,0.02347,1.0
-39.7,0.3328,0.6772,0.4277,0.01588,24.36,1.895,0.092,0.004063,0.0001742,7.4e-06,3e-07,0.0,0.0,0.0,0.0002086,0.08307,1.558,5.105,1.986,4.312,4.973,3.43,1.378,2.0
23.38,0.32,0.6606,0.4663,0.01666,19.25,0.5806,0.01077,0.000181,2.9e-06,6e-08,0.0,0.0,0.0,0.0,0.002943,0.5615,4.664,6.48,5.11,5.55,2.64,0.886,0.1428,3.0
22.69,0.3323,0.694,0.4854,0.01567,19.11,0.659,0.01439,0.0002868,5.54e-06,1e-07,0.0,0.0,0.0,6e-08,0.004585,0.6646,4.88,6.53,5.28,5.62,2.713,0.944,0.1627,4.0
-38.78,0.3447,0.684,0.4453,0.0167,24.03,1.852,0.08954,0.003944,0.0001689,7.15e-06,3e-07,0.0,0.0,0.0,0.0002503,0.0911,1.608,5.05,2.027,4.258,4.75,3.209,1.26,0.0
-19.88,0.3064,0.683,0.4285,0.01616,21.05,0.956,0.02725,0.000707,1.78e-05,4e-07,0.0,0.0,0.0,0.0,0.00154,0.3333,3.488,6.48,4.06,5.598,3.691,1.636,0.3792,1.0
-30.17,0.3103,0.6997,0.485,0.0158,15.79,0.3188,0.004097,4.81e-05,5.4e-07,0.0,0.0,0.0,0.0,7e-07,0.02097,1.662,6.848,5.22,6.336,4.305,1.193,0.2673,0.02669,2.0
-13.22,0.3474,0.6704,0.4922,0.01651,20.52,0.8022,0.01945,0.0004287,9.2e-06,2e-07,0.0,0.0,0.0,0.0,0.001762,0.384,3.82,6.523,4.375,5.62,3.342,1.35,0.2764,3.0
19.05,0.3018,0.6885,0.4382,0.01607,19.38,0.6826,0.01517,0.000307,6e-06,1e-07,0.0,0.0,0.0,6e-08,0.003778,0.5947,4.637,6.504,5.07,5.594,2.809,1.005,0.1788,4.0
-38.0,0.3167,0.6777,0.4116,0.01637,23.92,1.732,0.0783,0.003222,0.0001286,5.07e-06,2e-07,0.0,0.0,0.0,0.0002692,0.0994,1.732,5.28,2.186,4.473,4.8,3.127,1.169,0.0
21.66,0.3188,0.6973,0.4666,0.01595,19.0,0.656,0.01438,0.000288,5.6e-06,1e-07,0.0,0.0,0.0,1e-07,0.004898,0.6826,4.89,6.44,5.258,5.53,2.643,0.9136,0.1567,1.0
-8.28,0.3328,0.6997,0.4744,0.01588,20.17,0.854,0.02301,0.0005665,1.36e-05,3e-07,0.0,0.0,0.0,6e-08,0.00285,0.4739,4.094,6.54,4.6,5.652,3.285,1.331,0.2786,2.0
22.12,0.3281,0.665,0.4797,0.01657,19.06,0.572,0.01058,0.0001776,2.9e-06,6e-08,0.0,0.0,0.0,6e-08,0.00337,0.602,4.79,6.45,5.203,5.52,2.564,0.8477,0.1345,3.0
28.4,0.31,0.681,0.4517,0.01633,19.2,0.6353,0.01317,0.0002484,4.53e-06,6e-08,0.0,0.0,0.0,6e-08,0.003767,0.6094,4.72,6.457,5.133,5.54,2.682,0.927,0.1572,4.0
-17.7,0.3062,0.684,0.4626,0.0168,17.4,0.4348,0.006817,9.74e-05,1.4e-06,0.0,0.0,0.0,0.0,2e-07,0.008545,1.008,5.77,5.87,5.797,4.945,1.789,0.4907,0.06244,0.0
-42.78,0.316,0.6895,0.3938,0.01616,25.1,2.412,0.1464,0.0081,0.0004356,2.32e-05,1.25e-06,0.0,0.0,0.0,0.0001252,0.05328,1.127,4.297,1.448,3.559,4.863,3.879,1.881,1.0
23.48,0.3105,0.6875,0.4526,0.01573,19.2,0.653,0.01397,0.0002725,5.2e-06,1e-07,0.0,0.0,0.0,6e-08,0.004124,0.6353,4.82,6.56,5.242,5.645,2.746,0.956,0.1646,2.0
26.47,0.3423,0.674,0.4998,0.01634,19.12,0.604,0.011856,0.0002115,3.64e-06,6e-08,0.0,0.0,0.0,6e-08,0.003616,0.611,4.777,6.473,5.19,5.55,2.63,0.889,0.1459,3.0
-32.97,0.31,0.6963,0.414,0.01613,22.78,1.48,0.06107,0.0023,8.43e-05,3.04e-06,1e-07,0.0,0.0,0.0,0.0006504,0.1725,2.342,5.832,2.857,5.004,4.51,2.594,0.8384,4.0
25.36,0.3284,0.698,0.4778,0.01625,19.22,0.6934,0.01591,0.0003333,6.8e-06,1e-07,0.0,0.0,0.0,6e-08,0.004368,0.629,4.676,6.406,5.066,5.5,2.738,0.9785,0.175,0.0
27.2,0.316,0.6904,0.4612,0.01608,19.1,0.6484,0.01389,0.0002716,5.2e-06,1e-07,0.0,0.0,0.0,6e-08,0.004375,0.65,4.816,6.457,5.207,5.543,2.666,0.9224,0.1576,1.0
24.7,0.3013,0.6934,0.4385,0.01588,19.27,0.682,0.015274,0.0003123,6.2e-06,1e-07,0.0,0.0,0.0,6e-08,0.00419,0.626,4.73,6.51,5.15,5.6,2.78,0.9883,0.175,2.0
-34.88,0.3594,0.683,0.476,0.01614,23.22,1.521,0.06256,0.002342,8.52e-05,3.04e-06,1e-07,0.0,0.0,0.0,0.0004497,0.1407,2.129,5.715,2.639,4.887,4.652,2.766,0.926,3.0
26.39,0.302,0.6973,0.4392,0.01593,19.25,0.691,0.01576,0.0003283,6.7e-06,1e-07,0.0,0.0,0.0,6e-08,0.00438,0.635,4.73,6.48,5.137,5.574,2.77,0.9883,0.1763,4.0
-34.34,0.3594,0.6997,0.4763,0.0162,23.02,1.586,0.0696,0.002789,0.0001087,4.2e-06,2e-07,0.0,0.0,0.0,0.0005717,0.1549,2.178,5.664,2.672,4.844,4.586,2.744,0.935,0.0
23.31,0.3018,0.685,0.439,0.01599,19.3,0.661,0.01424,0.0002792,5.3e-06,1e-07,0.0,0.0,0.0,6e-08,0.003803,0.6055,4.707,6.523,5.137,5.61,2.771,0.9756,0.1698,1.0
19.61,0.3188,0.6934,0.4634,0.01573,19.34,0.693,0.0157,0.000325,6.56e-06,1e-07,0.0,0.0,0.0,6e-08,0.004093,0.617,4.71,6.555,5.145,5.645,2.832,1.016,0.1819,2.0
26.47,0.3423,0.674,0.4998,0.01634,19.12,0.604,0.011856,0.0002115,3.64e-06,6e-08,0.0,0.0,0.0,6e-08,0.003616,0.611,4.777,6.473,5.19,5.55,2.63,0.889,0.1459,3.0
-23.0,0.317,0.6973,0.4392,0.01616,21.33,1.087,0.0352,0.00104,2.99e-05,8.3e-07,0.0,0.0,0.0,0.0,0.0015,0.3086,3.262,6.344,3.814,5.48,3.865,1.824,0.462,4.0
-26.9,0.3486,0.691,0.4778,0.01625,21.83,1.176,0.03998,0.00124,3.743e-05,1.13e-06,6e-08,0.0,0.0,0.0,0.00107,0.2507,2.936,6.223,3.492,5.367,4.086,2.043,0.5527,0.0
28.53,0.3423,0.6914,0.4995,0.01608,19.12,0.655,0.01417,0.0002797,5.36e-06,1e-07,0.0,0.0,0.0,6e-08,0.004364,0.6465,4.797,6.457,5.19,5.543,2.682,0.932,0.1604,1.0
21.45,0.3328,0.6855,0.4849,0.01566,19.23,0.6514,0.01386,0.000269,5.07e-06,1e-07,0.0,0.0,0.0,6e-08,0.004025,0.63,4.816,6.586,5.25,5.67,2.762,0.9624,0.1654,2.0
-30.33,0.369,0.675,0.4998,0.01634,22.4,1.229,0.04193,0.001301,3.916e-05,1.2e-06,6e-08,0.0,0.0,0.0,0.0006676,0.1935,2.607,6.11,3.17,5.254,4.31,2.26,0.643,3.0
24.36,0.3137,0.677,0.458,0.01602,19.16,0.6133,0.01225,0.0002224,3.93e-06,6e-08,0.0,0.0,0.0,6e-08,0.00376,0.6216,4.824,6.535,5.246,5.613,2.672,0.9077,0.1503,4.0
23.14,0.3203,0.695,0.4656,0.01608,19.3,0.6924,0.01575,0.000327,6.6e-06,1e-07,0.0,0.0,0.0,6e-08,0.004143,0.6167,4.668,6.465,5.082,5.56,2.783,0.997,0.1785,0.0
28.8,0.3123,0.689,0.455,0.01608,19.2,0.659,0.014275,0.000282,5.4e-06,1e-07,0.0,0.0,0.0,6e-08,0.004112,0.6274,4.75,6.477,5.156,5.566,2.719,0.9517,0.1649,1.0
-25.42,0.3154,0.6724,0.485,0.01588,16.58,0.3372,0.004257,4.89e-05,5.4e-07,0.0,0.0,0.0,0.0,2.4e-07,0.011566,1.276,6.492,5.703,6.3,4.76,1.459,0.3477,0.03683,2.0
-23.67,0.351,0.667,0.4868,0.01646,21.5,0.971,0.02713,0.000687,1.687e-05,4e-07,0.0,0.0,0.0,0.0,0.001023,0.2698,3.19,6.414,3.78,5.53,3.848,1.759,0.419,3.0
27.45,0.3098,0.6753,0.4517,0.01634,19.2,0.62,0.01247,0.0002279,4.05e-06,6e-08,0.0,0.0,0.0,6e-08,0.003544,0.5986,4.72,6.48,5.145,5.56,2.678,0.9175,0.1533,4.0
-28.73,0.3284,0.698,0.4468,0.01625,22.06,1.28,0.04724,0.001593,5.23e-05,1.67e-06,6e-08,0.0,0.0,0.0,0.0009985,0.2312,2.766,6.098,3.305,5.25,4.203,2.197,0.6323,0.0
-40.75,0.32,0.691,0.407,0.01607,24.53,2.127,0.1166,0.00583,0.0002832,1.365e-05,6.6e-07,0.0,0.0,0.0,0.0001962,0.07404,1.397,4.77,1.778,4.0,4.91,3.594,1.567,1.0
-16.17,0.3218,0.6997,0.485,0.01588,17.58,0.483,0.008446,0.000135,2.1e-06,6e-08,0.0,0.0,0.0,2.4e-07,0.009636,1.04,5.832,6.047,5.9,5.125,1.933,0.554,0.0753,2.0
-8.08,0.346,0.675,0.494,0.01602,20.22,0.765,0.01802,0.000386,8.05e-06,2e-07,0.0,0.0,0.0,0.0,0.002209,0.4412,4.1,6.625,4.65,5.72,3.238,1.262,0.2478,3.0
29.1,0.3271,0.684,0.477,0.01619,19.17,0.641,0.01347,0.0002577,4.77e-06,6e-08,0.0,0.0,0.0,6e-08,0.003963,0.6226,4.758,6.47,5.164,5.555,2.688,0.9297,0.1583,4.0
